"title","publishedAt","video_id","videos_stats","viewCount","likes","dislikes","name"
"Marília Mendonça - O Que É Amor Pra Você - Vídeo Oficial do DVD","2015-07-21","wqtRqLWe8Uo","list(id = ""wqtRqLWe8Uo"", viewCount = ""82337363"", likeCount = ""207823"", dislikeCount = ""9497"", favoriteCount = ""0"", commentCount = ""7491"")","82337363","207823","9497","Marilia Mendonça"
"Marília Mendonça - Sentimento Louco - Vídeo Oficial do DVD","2015-08-06","mdiX9gfiBjU","list(id = ""mdiX9gfiBjU"", viewCount = ""161699411"", likeCount = ""472662"", dislikeCount = ""26498"", favoriteCount = ""0"", commentCount = ""19122"")","161699411","472662","26498","Marilia Mendonça"
"Marília Mendonça - Infiel - Vídeo Oficial do DVD","2015-07-25","eCyMh-mZ1B0","list(id = ""eCyMh-mZ1B0"", viewCount = ""335548366"", likeCount = ""1173275"", dislikeCount = ""70875"", favoriteCount = ""0"", commentCount = ""64467"")","335548366","1173275","70875","Marilia Mendonça"
"Marília Mendonça - Meu Cupido é Gari - Vídeo Oficial do DVD","2015-08-14","cUsYWdJzmeM","list(id = ""cUsYWdJzmeM"", viewCount = ""92933778"", likeCount = ""210419"", dislikeCount = ""11688"", favoriteCount = ""0"", commentCount = ""8278"")","92933778","210419","11688","Marilia Mendonça"
"Marília Mendonça - Esse Cara Aqui Do Lado - Vídeo Oficial do DVD","2015-07-27","M0y38wobAyo","list(id = ""M0y38wobAyo"", viewCount = ""57359115"", likeCount = ""139296"", dislikeCount = ""5849"", favoriteCount = ""0"", commentCount = ""5451"")","57359115","139296","5849","Marilia Mendonça"
"Marília Mendonça - Alô Porteiro - Vídeo Oficial do DVD","2015-08-05","a1w0lsZX8Lk","list(id = ""a1w0lsZX8Lk"", viewCount = ""154461338"", likeCount = ""424266"", dislikeCount = ""26810"", favoriteCount = ""0"", commentCount = ""19136"")","154461338","424266","26810","Marilia Mendonça"
"Marilia Mendonça - Me desculpe mas eu sou fiel [ Vídeo Oficial ]","2015-01-19","Ew-R9NtK0Yk","list(id = ""Ew-R9NtK0Yk"", viewCount = ""954175"", likeCount = ""13309"", dislikeCount = ""156"", favoriteCount = ""0"", commentCount = ""407"")","954175","13309","156","Marilia Mendonça"
"Marília Mendonça - Alô porteiro","2015-06-25","KFJIBTeUMF8","list(id = ""KFJIBTeUMF8"", viewCount = ""469634"", likeCount = ""6044"", dislikeCount = ""75"", favoriteCount = ""0"", commentCount = ""262"")","469634","6044","75","Marilia Mendonça"
"Marília Mendonça - Eu Sei De Cor #MariliaMendoncaEuSeiDeCor (Agora é que são elas)","2016-08-25","2QTCKfVN1ZE","list(id = ""2QTCKfVN1ZE"", viewCount = ""89600177"", likeCount = ""597646"", dislikeCount = ""15186"", favoriteCount = ""0"", commentCount = ""34375"")","89600177","597646","15186","Marilia Mendonça"
"Marília Mendonça - O Que é Que Você Viu Em Mim - Vídeo Oficial 2016","2016-04-29","b0BgEGNnOaM","list(id = ""b0BgEGNnOaM"", viewCount = ""33827129"", likeCount = ""171861"", dislikeCount = ""4275"", favoriteCount = ""0"", commentCount = ""6141"")","33827129","171861","4275","Marilia Mendonça"
"Marília Mendonça - Saudade Do Meu Ex #MariliaMendoncaSaudadeDoMeuEX (Agora é que são elas)","2016-09-08","TMar-QdQPlc","list(id = ""TMar-QdQPlc"", viewCount = ""47680048"", likeCount = ""242866"", dislikeCount = ""8086"", favoriteCount = ""0"", commentCount = ""10126"")","47680048","242866","8086","Marilia Mendonça"
"Marília Mendonça - Não Casa Não - Vídeo Oficial 2016","2016-04-20","GLIn9ohPm_o","list(id = ""GLIn9ohPm_o"", viewCount = ""23999752"", likeCount = ""110965"", dislikeCount = ""2634"", favoriteCount = ""0"", commentCount = ""4415"")","23999752","110965","2634","Marilia Mendonça"
"Marília Mendonça - Pare o Avião - Vídeo Oficial 2016","2016-05-04","Um9pCMAWd6s","list(id = ""Um9pCMAWd6s"", viewCount = ""12894387"", likeCount = ""56098"", dislikeCount = ""1596"", favoriteCount = ""0"", commentCount = ""2063"")","12894387","56098","1596","Marilia Mendonça"
"Marília Mendonça - Eu Sei De Cor - DVD Realidade","2016-10-20","sS2yCCi2Mek","list(id = ""sS2yCCi2Mek"", viewCount = ""240748259"", likeCount = ""819812"", dislikeCount = ""54123"", favoriteCount = ""0"", commentCount = ""33507"")","240748259","819812","54123","Marilia Mendonça"
"Marília Mendonça – Folgado #MariliaMendoncaAgoraéQueSaoElas","2016-09-22","4i31JcAoM2U","list(id = ""4i31JcAoM2U"", viewCount = ""4676271"", likeCount = ""40955"", dislikeCount = ""746"", favoriteCount = ""0"", commentCount = ""1220"")","4676271","40955","746","Marilia Mendonça"
